,n_trees,accuracy,precision,recall,f1,coverage_ratio,mean_distance
86,87.0,0.989100817438692,0.9908814589665653,0.9969418960244648,0.9939024390243902,0.888283378746594,0.4450053792313475
87,88.0,0.989100817438692,0.9938837920489296,0.9938837920489296,0.9938837920489296,1.0,0.33817537269245096
88,89.0,0.9918256130790191,0.9969325153374233,0.9938837920489296,0.9954058192955589,1.0,0.36187749955808063
89,90.0,0.9809264305177112,0.9878048780487805,0.9908256880733946,0.9893129770992366,1.0,0.34879319690550564
90,91.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,1.0,0.421476576212638
91,92.0,0.9918256130790191,0.9939024390243902,0.9969418960244648,0.9954198473282444,0.9482288828337875,0.39998292955017
92,93.0,0.9863760217983651,0.9878787878787879,0.9969418960244648,0.9923896499238966,1.0,0.26727114010304315
93,94.0,0.9945504087193461,0.9969418960244648,0.9969418960244648,0.9969418960244648,0.9945504087193461,0.333236835391159
94,95.0,0.9918256130790191,0.990909090909091,1.0,0.995433789954338,1.0,0.3868678624811901
95,96.0,0.9836512261580381,0.9878419452887538,0.9938837920489296,0.9908536585365854,0.997275204359673,0.3292233871207699
