dataset,explainer,n_trees,max_depth,iteration,accuracy,precision,recall,f1,per_valid,avg_dist,avg_manhattan,avg_length,prep_time,explain_time,sample_time,n_explain,facet_k
adult,FACETIndex,100,,5,0.844444444,0.695847924,0.635159817,0.664120315,1,0.117480517,0.176503604,2.6,91.17925787,18.62347531,0.931173766,20,5
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,5.664783955,0.283239198,20,7
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,4.047866344,0.202393317,20,5
adult,FACETIndex,100,,2,0.83946932,0.704379562,0.604203936,0.65045739,1,0.157147551,0.224152396,2.85,96.21737719,18.99720788,0.949860394,20,5
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,5.365069151,0.268253458,20,9
adult,FACETIndex,100,,4,0.84013267,0.700553598,0.620597414,0.658156028,1,0.109633716,0.160661907,2.35,89.82037067,21.15784788,1.057892394,20,5
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,15.45040727,0.772520363,20,7
adult,FACETIndex,100,,7,0.841901603,0.716174975,0.61754386,0.663212435,1,0.163204488,0.255931551,2.6,90.12114549,20.19663692,1.009831846,20,5
credit,FACETIndex,100,,1,0.80742616,0.841686092,0.930027903,0.883654532,1,0.344598372,0.605342526,5.6,76.99945474,5.060846567,0.253042328,20,15
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,5.183704853,0.259185243,20,11
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,6.594458818,0.329722941,20,13
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,6.04108882,0.302054441,20,9
adult,FACETIndex,100,,6,0.845771144,0.715562566,0.614446953,0.66116104,1,0.14256393,0.199286086,2.35,90.90021729,18.86301875,0.943150938,20,5
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,4.797487497,0.239874375,20,9
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,5.881195784,0.294059789,20,7
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,5.734135389,0.286706769,20,13
adult,FACETIndex,100,,9,0.848977336,0.720734908,0.622111464,0.667801556,1,0.157375037,0.224356763,2.7,91.20631504,23.33587027,1.166793513,20,3
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,4.343874454,0.217193723,20,7
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,6.039112568,0.301955628,20,9
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,5.677564859,0.283878243,20,11
credit,FACETIndex,100,,1,0.80742616,0.841686092,0.930027903,0.883654532,1,0.344598372,0.605342526,5.6,76.99945474,5.249529362,0.262476468,20,17
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,5.394484758,0.269724238,20,13
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,5.042011499,0.252100575,20,11
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,4.738661289,0.236933064,20,9
adult,FACETIndex,100,,8,0.846102819,0.725864739,0.620202911,0.668886775,1,0.097427156,0.142636038,2.35,90.30312133,17.1263721,0.856318605,20,7
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,6.058686256,0.302934313,20,9
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,6.623300552,0.331165028,20,11
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,6.874734879,0.343736744,20,15
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,5.938878298,0.296943915,20,15
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,6.258898258,0.312944913,20,11
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,5.934131384,0.296706569,20,13
adult,FACETIndex,100,,0,0.844665561,0.705549846,0.622675737,0.661527343,1,0.152483386,0.219664661,2.7,94.4720335,21.23955774,1.061977887,20,7
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,5.114971161,0.255748558,20,13
credit,FACETIndex,100,,1,0.80742616,0.841686092,0.930027903,0.883654532,1,0.344598372,0.605342526,5.6,76.99945474,5.923124552,0.296156228,20,19
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,5.912843466,0.295642173,20,15
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,5.027317762,0.251365888,20,11
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,6.289480925,0.314474046,20,11
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,6.363665819,0.318183291,20,17
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,6.714857817,0.335742891,20,13
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,7.172999144,0.358649957,20,17
adult,FACETIndex,100,,3,0.849087894,0.722166998,0.643204958,0.680402716,1,0.127897505,0.192677063,2.65,96.11581278,18.43780136,0.921890068,20,7
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,15.94213843,0.797106922,20,9
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,6.470517874,0.323525894,20,13
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,6.020452261,0.301022613,20,15
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,5.492861748,0.274643087,20,15
credit,FACETIndex,100,,1,0.80742616,0.841686092,0.930027903,0.883654532,1,0.344598372,0.605342526,5.6,76.99945474,5.966346264,0.298317313,20,21
adult,FACETIndex,100,,5,0.844444444,0.695847924,0.635159817,0.664120315,1,0.117480517,0.176503604,2.6,91.17925787,20.56316137,1.028158069,20,7
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,5.409877539,0.270493877,20,13
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,6.049405098,0.302470255,20,17
adult,FACETIndex,100,,2,0.83946932,0.704379562,0.604203936,0.65045739,1,0.157147551,0.224152396,2.85,96.21737719,21.08477736,1.054238868,20,7
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,6.415462494,0.320773125,20,13
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,6.70294714,0.335147357,20,19
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,6.817682266,0.340884113,20,15
adult,FACETIndex,100,,6,0.845771144,0.715562566,0.614446953,0.66116104,1,0.14256393,0.199286086,2.35,90.90021729,21.0183351,1.050916755,20,7
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,7.487277031,0.374363852,20,19
adult,FACETIndex,100,,7,0.841901603,0.716174975,0.61754386,0.663212435,1,0.163204488,0.255931551,2.6,90.12114549,22.27664471,1.113832235,20,7
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,5.875859261,0.293792963,20,17
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,7.07534194,0.353767097,20,15
adult,FACETIndex,100,,4,0.84013267,0.700553598,0.620597414,0.658156028,1,0.109633716,0.160661907,2.35,89.82037067,24.13099742,1.206549871,20,7
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,7.01414609,0.350707304,20,17
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,6.047950268,0.302397513,20,15
credit,FACETIndex,100,,1,0.80742616,0.841686092,0.930027903,0.883654532,1,0.344598372,0.605342526,5.6,76.99945474,6.610382795,0.33051914,20,23
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,6.203884602,0.31019423,20,19
adult,FACETIndex,100,,8,0.846102819,0.725864739,0.620202911,0.668886775,1,0.097427156,0.142636038,2.35,90.30312133,18.75543165,0.937771583,20,9
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,6.568981647,0.328449082,20,15
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,7.094807863,0.354740393,20,21
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,7.00462079,0.35023104,20,17
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,6.319284916,0.315964246,20,19
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,6.1807127,0.309035635,20,17
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,7.713644028,0.385682201,20,21
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,6.337828159,0.316891408,20,21
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,7.244771957,0.362238598,20,19
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,7.824404716,0.391220236,20,17
credit,FACETIndex,100,,1,0.80742616,0.841686092,0.930027903,0.883654532,1,0.344598372,0.605342526,5.6,76.99945474,6.940866947,0.347043347,20,25
adult,FACETIndex,100,,9,0.848977336,0.720734908,0.622111464,0.667801556,1,0.157375037,0.224356763,2.7,91.20631504,29.39968967,1.469984484,20,5
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,16.71739626,0.835869813,20,11
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,6.795265675,0.339763284,20,17
adult,FACETIndex,100,,0,0.844665561,0.705549846,0.622675737,0.661527343,1,0.152483386,0.219664661,2.7,94.4720335,22.81747723,1.140873861,20,9
adult,FACETIndex,100,,3,0.849087894,0.722166998,0.643204958,0.680402716,1,0.127897505,0.192677063,2.65,96.11581278,19.76939058,0.988469529,20,9
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,7.200822115,0.360041106,20,23
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,7.289713621,0.364485681,20,19
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,6.506693602,0.32533468,20,21
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,6.317620993,0.31588105,20,19
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,6.341082811,0.317054141,20,23
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,7.749449253,0.387472463,20,23
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,7.320688486,0.366034424,20,21
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,7.851100445,0.392555022,20,19
adult,FACETIndex,100,,5,0.844444444,0.695847924,0.635159817,0.664120315,1,0.117480517,0.176503604,2.6,91.17925787,22.92691779,1.14634589,20,9
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,7.105047226,0.355252361,20,19
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,6.692425013,0.334621251,20,23
credit,FACETIndex,100,,2,0.792911392,0.831082404,0.921041215,0.873752444,1,0.342095069,0.57541944,5.55,75.77590847,7.287973642,0.364398682,20,25
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,6.353126526,0.317656326,20,21
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,7.519907475,0.375995374,20,21
credit,FACETIndex,100,,5,0.8,0.834855255,0.927677029,0.878821965,1,0.380014535,0.705109445,6,76.06349468,6.340757847,0.317037892,20,25
adult,FACETIndex,100,,2,0.83946932,0.704379562,0.604203936,0.65045739,1,0.157147551,0.224152396,2.85,96.21737719,24.72414207,1.236207104,20,9
adult,FACETIndex,100,,6,0.845771144,0.715562566,0.614446953,0.66116104,1,0.14256393,0.199286086,2.35,90.90021729,22.77556086,1.138778043,20,9
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,7.367698669,0.368384933,20,23
credit,FACETIndex,100,,0,0.79814346,0.833268558,0.926934717,0.877609497,1,0.324952242,0.531931429,5.5,77.51990533,7.920502663,0.396025133,20,25
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,7.849017143,0.392450857,20,21
adult,FACETIndex,100,,7,0.841901603,0.716174975,0.61754386,0.663212435,1,0.163204488,0.255931551,2.6,90.12114549,24.27234221,1.21361711,20,9
adult,FACETIndex,100,,8,0.846102819,0.725864739,0.620202911,0.668886775,1,0.097427156,0.142636038,2.35,90.30312133,20.848979,1.04244895,20,11
adult,FACETIndex,100,,4,0.84013267,0.700553598,0.620597414,0.658156028,1,0.109633716,0.160661907,2.35,89.82037067,24.02504015,1.201252007,20,9
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,7.118626118,0.355931306,20,21
credit,FACETIndex,100,,7,0.797974684,0.833462884,0.926550011,0.877544757,1,0.312823267,0.549602529,5.6,77.72273159,6.81100893,0.340550447,20,25
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,6.899355888,0.344967794,20,23
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,7.573820829,0.378691041,20,23
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,19.39002585,0.969501293,20,13
credit,FACETIndex,100,,4,0.80185654,0.838240992,0.927346764,0.880545381,1,0.314063425,0.528569643,5.35,78.26627254,7.449537277,0.372476864,20,25
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,7.87632513,0.393816257,20,23
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,7.688375473,0.384418774,20,23
adult,FACETIndex,100,,3,0.849087894,0.722166998,0.643204958,0.680402716,1,0.127897505,0.192677063,2.65,96.11581278,21.01356792,1.050678396,20,11
credit,FACETIndex,100,,9,0.797974684,0.827666151,0.933536718,0.877419355,1,0.307969874,0.499948776,5.65,78.63481331,7.4950881,0.374754405,20,25
credit,FACETIndex,100,,3,0.807257384,0.833045149,0.940768062,0.883635623,1,0.256085897,0.439989471,5.25,78.00647712,7.636988163,0.381849408,20,25
adult,FACETIndex,100,,0,0.844665561,0.705549846,0.622675737,0.661527343,1,0.152483386,0.219664661,2.7,94.4720335,25.04654884,1.252327442,20,11
credit,FACETIndex,100,,6,0.800675105,0.835826695,0.927554981,0.879305059,1,0.421738928,0.699817558,6.15,76.34813452,7.908879042,0.395443952,20,25
adult,FACETIndex,100,,9,0.848977336,0.720734908,0.622111464,0.667801556,1,0.157375037,0.224356763,2.7,91.20631504,31.62936211,1.581468105,20,7
credit,FACETIndex,100,,8,0.796455696,0.832293292,0.925010837,0.876206118,1,0.283074752,0.467257693,5.25,75.95401525,7.824640274,0.391232014,20,25
adult,FACETIndex,100,,5,0.844444444,0.695847924,0.635159817,0.664120315,1,0.117480517,0.176503604,2.6,91.17925787,23.989182,1.1994591,20,11
adult,FACETIndex,100,,6,0.845771144,0.715562566,0.614446953,0.66116104,1,0.14256393,0.199286086,2.35,90.90021729,24.20140934,1.210070467,20,11
adult,FACETIndex,100,,8,0.846102819,0.725864739,0.620202911,0.668886775,1,0.097427156,0.142636038,2.35,90.30312133,22.66744399,1.1333722,20,13
adult,FACETIndex,100,,2,0.83946932,0.704379562,0.604203936,0.65045739,1,0.157147551,0.224152396,2.85,96.21737719,27.31228828,1.365614414,20,11
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,20.31711149,1.015855575,20,15
adult,FACETIndex,100,,7,0.841901603,0.716174975,0.61754386,0.663212435,1,0.163204488,0.255931551,2.6,90.12114549,25.12106085,1.256053042,20,11
adult,FACETIndex,100,,4,0.84013267,0.700553598,0.620597414,0.658156028,1,0.109633716,0.160661907,2.35,89.82037067,26.06566572,1.303283286,20,11
adult,FACETIndex,100,,3,0.849087894,0.722166998,0.643204958,0.680402716,1,0.127897505,0.192677063,2.65,96.11581278,21.93274903,1.096637452,20,13
adult,FACETIndex,100,,0,0.844665561,0.705549846,0.622675737,0.661527343,1,0.152483386,0.219664661,2.7,94.4720335,26.22955441,1.311477721,20,13
adult,FACETIndex,100,,5,0.844444444,0.695847924,0.635159817,0.664120315,1,0.117480517,0.176503604,2.6,91.17925787,24.55822921,1.22791146,20,13
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,21.69767094,1.084883547,20,17
adult,FACETIndex,100,,8,0.846102819,0.725864739,0.620202911,0.668886775,1,0.097427156,0.142636038,2.35,90.30312133,23.90519762,1.195259881,20,15
adult,FACETIndex,100,,6,0.845771144,0.715562566,0.614446953,0.66116104,1,0.14256393,0.199286086,2.35,90.90021729,26.09699249,1.304849625,20,13
adult,FACETIndex,100,,7,0.841901603,0.716174975,0.61754386,0.663212435,1,0.163204488,0.255931551,2.6,90.12114549,25.72765613,1.286382806,20,13
adult,FACETIndex,100,,9,0.848977336,0.720734908,0.622111464,0.667801556,1,0.157375037,0.224356763,2.7,91.20631504,34.50607681,1.725303841,20,9
adult,FACETIndex,100,,3,0.849087894,0.722166998,0.643204958,0.680402716,1,0.127897505,0.192677063,2.65,96.11581278,22.53868437,1.126934218,20,15
adult,FACETIndex,100,,4,0.84013267,0.700553598,0.620597414,0.658156028,1,0.109633716,0.160661907,2.35,89.82037067,28.220716,1.4110358,20,13
adult,FACETIndex,100,,2,0.83946932,0.704379562,0.604203936,0.65045739,1,0.157147551,0.224152396,2.85,96.21737719,30.06424499,1.503212249,20,13
adult,FACETIndex,100,,0,0.844665561,0.705549846,0.622675737,0.661527343,1,0.152483386,0.219664661,2.7,94.4720335,28.54698682,1.427349341,20,15
adult,FACETIndex,100,,5,0.844444444,0.695847924,0.635159817,0.664120315,1,0.117480517,0.176503604,2.6,91.17925787,25.48236775,1.274118388,20,15
adult,FACETIndex,100,,1,0.845218353,0.72036942,0.621513944,0.66730038,1,0.245500497,0.335105467,2.6,89.69831991,21.98815536,1.099407768,20,19
adult,FACETIndex,100,,8,0.846102819,0.725864739,0.620202911,0.668886775,1,0.097427156,0.142636038,2.35,90.30312133,25.43002367,1.271501184,20,17
adult,FACETIndex,100,,6,0.845771144,0.715562566,0.614446953,0.66116104,1,0.14256393,0.199286086,2.35,90.90021729,26.9547956,1.34773978,20,15
